Date_Format_1;Flux;Sous_Flux;Abandons;Appels_abandon_sur_sonnerie;Appels_courts;Appels_mis_en_attente;Appels_rotation_sur_sonnerie;Appels_traites;Capacitaire;Commande;Courts;DAbd;DR;Dissuades;Duree_THC;Duree_conversation_appels_entrants;Duree_dispo_CC;Duree_garde_appels_entrants;Duree_log_face_au_client;Duree_log_face_au_client_hors_attente;Duree_log_total;Duree_pas_libre;Duree_pause_entre_appels;Duree_traitement;Duree_wrapup;Presentes;Presentes_ELI;Prevision;Traites;Traites_ELI;Datation;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
20231108;Open;Mobile;21,0;4,0;32,0;2565,0;6,0;5059,0;6023,278466;1000,0;0,0;1801,0;35304,0;20,0;0,0;2037141,0;724350,8666;575620,0;4007068,9191;3282718,0556;4568517,9944;182867,0012;0,0;2795628,0041;52478,0;1156,0;43,0;1111,111111111111;1112,0;42,0;08/11/2023;Mercredi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231108;Open;Premium;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,0;4190,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;516,0;0,0;0,0;507,0;0,0;08/11/2023;Mercredi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231109;Open;ADSL;17,0;0,0;0,0;0,0;0,0;0,0;0,0;1858,0;21,0;1113,0;11486,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1750,0;295,0;2064,4444444444443;1727,0;287,0;09/11/2023;Jeudi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231109;Open;Fibre;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1259,0;5,0;22,0;1760,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1339,0;0,0;1398,888888888889;1331,0;0,0;09/11/2023;Jeudi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231109;Open;Mobile;5,0;1,0;42,0;2358,0;3,0;4567,0;5280,285083;966,0;0,0;1015,0;5786,0;1,0;0,0;1865859,0;1241626,6946;507057,0;4262467,9356;3020841,2239;4857207,9255;164967,0005;0,0;2537883,0152000003;49779,0;1019,0;35,0;1073,3333333333335;1013,0;34,0;09/11/2023;Jeudi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231109;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;436,0;714,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;497,0;0,0;0,0;496,0;0,0;09/11/2023;Jeudi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231110;Open;ADSL;50,0;0,0;0,0;0,0;0,0;0,0;0,0;1826,0;5,0;8548,0;131992,0;87,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1842,0;258,0;2028,888888888889;1699,0;240,0;10/11/2023;Vendredi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231110;Open;Fibre;39,0;0,0;0,0;0,0;0,0;0,0;0,0;1210,0;8,0;8578,0;99260,0;61,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1377,0;0,0;1344,4444444444446;1271,0;0,0;10/11/2023;Vendredi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231110;Open;Mobile;25,0;0,0;22,0;2338,0;7,0;4507,0;5205,031613;965,0;0,0;1461,0;32770,0;15,0;0,0;1802227,0;801630,176;512712,0;3768451,6142;2966821,4331;4186085,591;155075,0;0,0;2470013,9903;47910,0;1114,0;36,0;1072,2222222222222;1074,0;36,0;10/11/2023;Vendredi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231110;Open;Premium;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;576,0;4063,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;484,0;0,0;0,0;462,0;0,0;10/11/2023;Vendredi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231111;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11/11/2023;Samedi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231111;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11/11/2023;Samedi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231111;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11/11/2023;Samedi;Novembre;S45;2023;2023-Sem45;2023 - T4
20231112;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12/11/2023;Dimanche;Novembre;S45;2023;2023-Sem45;2023 - T4
20231112;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12/11/2023;Dimanche;Novembre;S45;2023;2023-Sem45;2023 - T4
20231112;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12/11/2023;Dimanche;Novembre;S45;2023;2023-Sem45;2023 - T4
20231113;Open;ADSL;122,0;0,0;0,0;0,0;0,0;0,0;0,0;2556,0;17,0;18617,0;306271,0;140,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2597,0;298,0;2840,0;2314,0;278,0;13/11/2023;Lundi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231113;Open;Fibre;113,0;0,0;0,0;0,0;0,0;0,0;0,0;1725,0;8,0;23377,0;345705,0;117,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1973,0;0,0;1916,6666666666667;1726,0;0,0;13/11/2023;Lundi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231113;Open;Mobile;28,0;6,0;41,0;3183,0;16,0;5967,0;5254,337164;1509,0;0,0;1861,0;63424,0;6,0;0,0;2473181,0;570431,5854;736834,0;4581123,3094;4010691,7292;5131851,353;187576,9982;0,0;3397591,9857;61537,0;1262,0;42,0;1676,6666666666667;1224,0;41,0;13/11/2023;Lundi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231113;Open;Premium;6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;29,0;9633,0;45,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;752,0;0,0;0,0;699,0;0,0;13/11/2023;Lundi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231114;Open;ADSL;21,0;0,0;0,0;0,0;0,0;0,0;0,0;2038,0;19,0;1970,0;17549,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1820,0;273,0;2264,4444444444443;1790,0;258,0;14/11/2023;Mardi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231114;Open;Fibre;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1396,0;4,0;704,0;1807,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1316,0;0,0;1551,111111111111;1306,0;0,0;14/11/2023;Mardi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231114;Open;Mobile;8,0;5,0;40,0;2363,0;6,0;4616,0;5153,130027;1003,0;0,0;31,0;8699,0;3,0;0,0;1827177,0;1056792,3178;504129,0;4004691,7505;2947899,4266;4545706,8054;156063,0;0,0;2487369,0036;50982,0;1028,0;52,0;1114,4444444444446;1017,0;49,0;14/11/2023;Mardi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231114;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;12,0;567,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;504,0;0,0;0,0;502,0;0,0;14/11/2023;Mardi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231115;Open;ADSL;25,0;0,0;0,0;0,0;0,0;0,0;0,0;2104,0;12,0;6905,0;19969,0;55,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1968,0;244,0;2337,777777777778;1887,0;225,0;15/11/2023;Mercredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231115;Open;Fibre;13,0;0,0;0,0;0,0;0,0;0,0;0,0;1447,0;3,0;4665,0;7904,0;29,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1450,0;0,0;1607,7777777777778;1408,0;0,0;15/11/2023;Mercredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231115;Open;Mobile;14,0;6,0;22,0;2445,0;11,0;4823,0;5327,247184;938,0;0,0;398,0;23658,0;10,0;0,0;2002470,0;584166,9345;532012,0;3746378,7;3162211,763;4291914,6999;166965,998;0,0;2701447,9865;50836,0;1069,0;57,0;1042,2222222222222;1044,0;54,0;15/11/2023;Mercredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231115;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;3264,0;1240,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;500,0;0,0;0,0;484,0;0,0;15/11/2023;Mercredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231116;Open;ADSL;17,0;0,0;0,0;0,0;0,0;0,0;0,0;1897,0;13,0;111,0;21146,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1615,0;238,0;2107,777777777778;1590,0;228,0;16/11/2023;Jeudi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231116;Open;Fibre;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1316,0;5,0;1153,0;11130,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1252,0;0,0;1462,2222222222224;1242,0;0,0;16/11/2023;Jeudi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231116;Open;Mobile;29,0;5,0;26,0;2199,0;7,0;4298,0;4714,179852;871,0;0,0;1091,0;36497,0;13,0;0,0;1718485,0;635695,5779;460458,0;3407865,9993;2772170,4039;3946773,982;165949,0006;0,0;2344891,9766;46630,0;1042,0;47,0;967,7777777777778;998,0;45,0;16/11/2023;Jeudi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231116;Open;Premium;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;1880,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;473,0;0,0;0,0;468,0;0,0;16/11/2023;Jeudi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231117;Open;ADSL;84,0;0,0;0,0;0,0;0,0;0,0;0,0;1924,0;12,0;18679,0;172990,0;96,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1878,0;215,0;2137,777777777778;1687,0;197,0;17/11/2023;Vendredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231117;Open;Fibre;71,0;0,0;0,0;0,0;0,0;0,0;0,0;1344,0;6,0;17379,0;183364,0;53,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1529,0;0,0;1493,3333333333335;1396,0;0,0;17/11/2023;Vendredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231117;Open;Mobile;61,0;4,0;36,0;2467,0;3,0;4659,0;4646,994391;895,0;0,0;7684,0;130358,0;36,0;0,0;1864422,0;167878,56029999998;566342,0;3249059,2863;3081180,7351;3702564,2674;165923,9989;0,0;2596688,0097;43886,0;1154,0;41,0;994,4444444444445;1049,0;41,0;17/11/2023;Vendredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231117;Open;Premium;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;162,0;8946,0;31,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;567,0;0,0;0,0;526,0;0,0;17/11/2023;Vendredi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231118;Open;ADSL;20,0;0,0;0,0;0,0;0,0;0,0;0,0;1202,0;10,0;3076,0;12528,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1123,0;118,0;1335,5555555555557;1096,0;104,0;18/11/2023;Samedi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231118;Open;Fibre;8,0;0,0;0,0;0,0;0,0;0,0;0,0;826,0;4,0;63,0;3374,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;891,0;0,0;917,7777777777778;883,0;0,0;18/11/2023;Samedi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231118;Open;Mobile;16,0;2,0;21,0;1366,0;2,0;2963,0;2942,163316;506,0;0,0;2493,0;9001,0;2,0;0,0;1158913,0;783213,2028;269587,0;2629321,1519;1846107,9398;2948568,1742000002;105376,0002;0,0;1533876,0031;30833,0;643,0;28,0;562,2222222222223;628,0;25,0;18/11/2023;Samedi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231118;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;2,0;1159,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;358,0;0,0;0,0;356,0;0,0;18/11/2023;Samedi;Novembre;S46;2023;2023-Sem46;2023 - T4
20231119;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19/11/2023;Dimanche;Novembre;S46;2023;2023-Sem46;2023 - T4
20231119;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19/11/2023;Dimanche;Novembre;S46;2023;2023-Sem46;2023 - T4
20231119;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19/11/2023;Dimanche;Novembre;S46;2023;2023-Sem46;2023 - T4
20231120;Open;ADSL;40,0;0,0;0,0;0,0;0,0;0,0;0,0;2252,0;18,0;4857,0;51584,0;28,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2072,0;270,0;2502,222222222222;1999,0;247,0;20/11/2023;Lundi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231120;Open;Fibre;21,0;0,0;0,0;0,0;0,0;0,0;0,0;1530,0;3,0;7771,0;40247,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1612,0;0,0;1700,0;1583,0;0,0;20/11/2023;Lundi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231120;Open;Mobile;29,0;6,0;34,0;2562,0;9,0;5203,0;5232,067781;957,0;0,0;4656,0;49765,0;25,0;0,0;2051089,0;604095,0398;521650,0;3892386,7823;3288291,7338;4410731,8269;187460,9981;0,0;2760199,9941;53227,0;1086,0;50,0;1063,3333333333335;1026,0;41,0;20/11/2023;Lundi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231120;Open;Premium;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1105,0;7941,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;599,0;0,0;0,0;590,0;0,0;20/11/2023;Lundi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231121;Open;ADSL;13,0;0,0;0,0;0,0;0,0;0,0;0,0;2018,0;15,0;235,0;2998,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1680,0;186,0;2242,222222222222;1665,0;184,0;21/11/2023;Mardi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231121;Open;Fibre;6,0;0,0;0,0;0,0;0,0;0,0;0,0;1424,0;5,0;25,0;1998,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1323,0;0,0;1582,2222222222224;1317,0;0,0;21/11/2023;Mardi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231121;Open;Mobile;9,0;2,0;34,0;2238,0;6,0;4485,0;5119,156013;968,0;0,0;1194,0;3090,0;1,0;0,0;1814803,0;1286345,9773;446584,0;4162131,0004;2875785,0361;4652778,9753;160004,0004;0,0;2421391,0095;49046,0;1003,0;37,0;1075,5555555555557;993,0;37,0;21/11/2023;Mardi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231121;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;1426,0;923,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;511,0;0,0;0,0;510,0;0,0;21/11/2023;Mardi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231122;Open;ADSL;62,0;0,0;0,0;0,0;0,0;0,0;0,0;2035,0;16,0;6713,0;141022,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1846,0;219,0;2261,1111111111113;1763,0;200,0;22/11/2023;Mercredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231122;Open;Fibre;42,0;0,0;0,0;0,0;0,0;0,0;0,0;1369,0;4,0;7418,0;129950,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1420,0;0,0;1521,111111111111;1358,0;0,0;22/11/2023;Mercredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231122;Open;Mobile;25,0;4,0;30,0;2327,0;23,0;4611,0;5291,975744;983,0;0,0;5660,0;58301,0;22,0;0,0;1869099,0;473821,3362;467002,0;3395651,0631;2921829,7303;3818800,0648;135253,0002;0,0;2471353,9706;46369,0;1028,0;47,0;1092,2222222222222;971,0;44,0;22/11/2023;Mercredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231122;Open;Premium;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;117,0;10121,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;528,0;0,0;0,0;519,0;0,0;22/11/2023;Mercredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231123;Open;ADSL;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1853,0;14,0;17,0;4189,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1486,0;186,0;2058,888888888889;1472,0;182,0;23/11/2023;Jeudi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231123;Open;Fibre;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1273,0;6,0;1533,0;1925,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1083,0;0,0;1414,4444444444446;1075,0;0,0;23/11/2023;Jeudi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231123;Open;Mobile;3,0;3,0;29,0;1837,0;6,0;3809,0;4640,60788;920,0;0,0;17,0;4319,0;0,0;0,0;1544263,0;959195,3084;370473,0;3428047,6041;2468852,2869;3827958,6546;136849,9993;0,0;2051586,0143;40474,0;857,0;33,0;1022,2222222222223;853,0;33,0;23/11/2023;Jeudi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231123;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;5,0;525,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;410,0;0,0;0,0;409,0;0,0;23/11/2023;Jeudi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231124;Open;ADSL;17,0;0,0;0,0;0,0;0,0;0,0;0,0;1908,0;16,0;1632,0;12378,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1599,0;215,0;2120,0;1576,0;208,0;24/11/2023;Vendredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231124;Open;Fibre;11,0;0,0;0,0;0,0;0,0;0,0;0,0;1329,0;10,0;434,0;5122,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1189,0;0,0;1476,6666666666667;1177,0;0,0;24/11/2023;Vendredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231124;Open;Mobile;12,0;5,0;39,0;1988,0;2,0;4103,0;4554,69183;891,0;0,0;2192,0;8910,0;1,0;0,0;1648613,0;790261,7421;406375,0;3384157,5546;2593895,7954;3831325,5513;149881,0009;0,0;2204868,9971;42329,0;887,0;52,0;990,0;872,0;51,0;24/11/2023;Vendredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231124;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;1096,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;477,0;0,0;0,0;476,0;0,0;24/11/2023;Vendredi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231125;Open;ADSL;26,0;0,0;0,0;0,0;0,0;0,0;0,0;1071,0;6,0;4960,0;32212,0;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1042,0;113,0;1190,0;991,0;104,0;25/11/2023;Samedi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231125;Open;Fibre;17,0;0,0;0,0;0,0;0,0;0,0;0,0;745,0;5,0;2466,0;25433,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;846,0;0,0;827,7777777777778;823,0;0,0;25/11/2023;Samedi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231125;Open;Mobile;12,0;5,0;14,0;1374,0;3,0;2725,0;2883,723562;611,0;0,0;3598,0;21870,0;23,0;0,0;1113675,0;436717,29959999997;272726,0;2189574,3490999998;1752857,0436;2429906,3611;94362,9989;0,0;1480763,9992;28647,0;640,0;30,0;678,8888888888889;605,0;30,0;25/11/2023;Samedi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231125;Open;Premium;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;851,0;3554,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;316,0;0,0;0,0;305,0;0,0;25/11/2023;Samedi;Novembre;S47;2023;2023-Sem47;2023 - T4
20231126;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26/11/2023;Dimanche;Novembre;S47;2023;2023-Sem47;2023 - T4
20231126;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26/11/2023;Dimanche;Novembre;S47;2023;2023-Sem47;2023 - T4
20231126;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26/11/2023;Dimanche;Novembre;S47;2023;2023-Sem47;2023 - T4
20231127;Open;ADSL;23,0;0,0;0,0;0,0;0,0;0,0;0,0;2250,0;14,0;2631,0;20961,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2005,0;271,0;2500,0;1981,0;270,0;27/11/2023;Lundi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231127;Open;Fibre;10,0;0,0;0,0;0,0;0,0;0,0;0,0;1733,0;7,0;958,0;18808,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1618,0;0,0;1925,5555555555557;1605,0;0,0;27/11/2023;Lundi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231127;Open;Mobile;15,0;5,0;32,0;2653,0;4,0;5359,0;5128,143994;1067,0;0,0;2173,0;13344,0;0,0;0,0;2124163,0;1029198,0107;523379,0;4393244,3454;3364046,3347;4900594,3039;176085,0001;0,0;2823626,9795;56242,0;1187,0;49,0;1185,5555555555557;1171,0;48,0;27/11/2023;Lundi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231127;Open;Premium;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;2367,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;602,0;0,0;0,0;602,0;0,0;27/11/2023;Lundi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231128;Open;ADSL;14,0;0,0;0,0;0,0;0,0;0,0;0,0;1944,0;13,0;46,0;10407,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1669,0;186,0;2160,0;1651,0;183,0;28/11/2023;Mardi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231128;Open;Fibre;7,0;0,0;0,0;0,0;0,0;0,0;0,0;1409,0;5,0;290,0;6224,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1207,0;0,0;1565,5555555555557;1200,0;0,0;28/11/2023;Mardi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231128;Open;Mobile;5,0;4,0;29,0;2028,0;5,0;4347,0;5029,367545;1060,0;0,0;59,0;6733,0;1,0;0,0;1706735,0;1255563,9036;381596,0;3857624,3419;2602060,4543;4301142,3094;143396,9988;0,0;2231728,001;45532,0;1007,0;50,0;1177,7777777777778;1001,0;48,0;28/11/2023;Mardi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231128;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;9,0;1321,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;498,0;0,0;0,0;495,0;0,0;28/11/2023;Mardi;Novembre;S48;2023;2023-Sem48;2023 - T4
20231129;Open;ADSL;45,0;0,0;0,0;0,0;0,0;0,0;0,0;1922,0;13,0;8667,0;43013,0;97,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1791,0;239,0;2135,5555555555557;1642,0;208,0;29/11/2023;Mercredi;Novembre;S48;2023;2023-Sem48;2023 - T4
